reporting_period,fiscal_year,fiscal_quarter,fiscal_month,entity,legal_entity_code,currency,row_type,gl_account,gl_account_name,cost_center,department,region,product_line,customer_segment,category,subcategory,vendor_name,invoice_id,revenue,cogs,opex,amount,budget_revenue,budget_opex,budget_amount,variance_amount,headcount_allocated,fte_count,transaction_count,active_customers,arr_millions,net_revenue_retention_pct,logo_churn_pct,gross_margin_pct,ebitda,cash_collections,deferred_revenue,americas_pct,emea_pct,apac_pct,source_system,last_updated,preparer,notes
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6310-38,Cloud Hosting,CC-CUS-AP,Customer Success,APAC,,,Cloud Hosting,Cloud Hosting - Customer Success,Snowflake,AP-202502-102672,0,0,,85.80,,,86.56,-0.76,1.68,,2,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: Snowflake
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6310-30,Cloud Hosting,CC-ENG-La,Engineering,LatAm,,,Cloud Hosting,Cloud Hosting - Engineering,Okta,AP-202502-102673,0,0,,609.23,,,614.62,-5.39,11.95,,22,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: Okta
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6310-91,Cloud Hosting,CC-G&A-Am,G&A,Americas,,,Cloud Hosting,Cloud Hosting - G&A,,AP-202502-102674,0,0,,149.13,,,150.45,-1.32,2.92,,23,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6310-50,Cloud Hosting,CC-ENG-Am,Engineering,Americas,,,Cloud Hosting,Cloud Hosting - Engineering,Okta,AP-202502-102675,0,0,,132.73,,,133.90,-1.17,2.6,,17,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: Okta
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6315-84,Customer Support Tools,CC-PRO-La,Product,LatAm,,,Customer Support Tools,Customer Support Tools - Product,Gusto,AP-202502-102676,0,0,,1727.76,,,1743.06,-15.30,33.88,,4,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: Gusto
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6315-99,Customer Support Tools,CC-LEG-EM,Legal,EMEA,,,Customer Support Tools,Customer Support Tools - Legal,Figma,AP-202502-102677,0,0,,353.00,,,356.13,-3.13,6.92,,10,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: Figma
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6400-14,R&D Contractors,CC-PRO-Am,Product,Americas,,,R&D Contractors,R&D Contractors - Product,,AP-202502-102678,0,0,,5.49,,,5.54,-0.05,0.11,,37,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6400-55,R&D Contractors,CC-ENG-La,Engineering,LatAm,,,R&D Contractors,R&D Contractors - Engineering,Google Cloud,AP-202502-102679,0,0,,2.14,,,2.16,-0.02,0.04,,16,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: Google Cloud
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6500-11,Legal & Compliance,CC-DAT-La,Data Platform,LatAm,,,Legal & Compliance,Legal & Compliance - Data Platform,WeWork,AP-202502-102680,0,0,,387.77,,,391.21,-3.44,7.6,,10,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: WeWork
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6500-38,Legal & Compliance,CC-PRO-Am,Product,Americas,,,Legal & Compliance,Legal & Compliance - Product,Deloitte,AP-202502-102681,0,0,,583.65,,,588.82,-5.17,11.44,,9,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: Deloitte
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6510-81,Accounting & Audit,CC-PEO-AP,People Ops,APAC,,,Accounting & Audit,Accounting & Audit - People Ops,Figma,AP-202502-102682,0,0,,517.90,,,522.48,-4.58,10.15,,35,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: Figma
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6510-21,Accounting & Audit,CC-PEO-AP,People Ops,APAC,,,Accounting & Audit,Accounting & Audit - People Ops,Gusto,AP-202502-102683,0,0,,157.23,,,158.62,-1.39,3.08,,11,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: Gusto
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6510-60,Accounting & Audit,CC-SEC-La,Security,LatAm,,,Accounting & Audit,Accounting & Audit - Security,,AP-202502-102684,0,0,,378.76,,,382.11,-3.35,7.43,,3,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6510-11,Accounting & Audit,CC-MAR-EM,Marketing,EMEA,,,Accounting & Audit,Accounting & Audit - Marketing,Gusto,AP-202502-102685,0,0,,534.74,,,539.48,-4.74,10.49,,45,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: Gusto
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6520-69,Insurance,CC-SAL-Am,Sales,Americas,,,Insurance,Insurance - Sales,,AP-202502-102686,0,0,,2900.24,,,2925.92,-25.68,56.87,,2,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6520-66,Insurance,CC-OPE-EM,Operations,EMEA,,,Insurance,Insurance - Operations,,AP-202502-102687,0,0,,2242.01,,,2261.85,-19.84,43.96,,8,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6600-65,Office & Facilities,CC-MAR-Am,Marketing,Americas,,,Office & Facilities,Office & Facilities - Marketing,,AP-202502-102688,0,0,,1797.19,,,1813.10,-15.91,35.24,,45,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6600-94,Office & Facilities,CC-SAL-Am,Sales,Americas,,,Office & Facilities,Office & Facilities - Sales,Notion,AP-202502-102689,0,0,,1888.50,,,1905.21,-16.71,37.03,,11,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: Notion
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6610-82,Travel,CC-PRO-La,Product,LatAm,,,Travel,Travel - Product,Snowflake,AP-202502-102690,0,0,,2603.49,,,2626.54,-23.05,51.05,,7,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: Snowflake
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6610-65,Travel,CC-FIN-Am,Finance,Americas,,,Travel,Travel - Finance,Twilio,AP-202502-102691,0,0,,6722.56,,,6782.07,-59.51,131.81,,14,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: Twilio
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6615-31,Meals & Entertainment,CC-G&A-La,G&A,LatAm,,,Meals & Entertainment,Meals & Entertainment - G&A,Stripe,AP-202502-102692,0,0,,1551.20,,,1564.94,-13.74,30.42,,45,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: Stripe
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6615-16,Meals & Entertainment,CC-PRO-La,Product,LatAm,,,Meals & Entertainment,Meals & Entertainment - Product,Google Cloud,AP-202502-102693,0,0,,2297.97,,,2318.31,-20.34,45.06,,22,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: Google Cloud
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6615-37,Meals & Entertainment,CC-MAR-La,Marketing,LatAm,,,Meals & Entertainment,Meals & Entertainment - Marketing,Notion,AP-202502-102694,0,0,,340.59,,,343.61,-3.02,6.68,,5,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: Notion
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6615-75,Meals & Entertainment,CC-DAT-La,Data Platform,LatAm,,,Meals & Entertainment,Meals & Entertainment - Data Platform,LinkedIn,AP-202502-102695,0,0,,2457.94,,,2479.70,-21.76,48.19,,38,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: LinkedIn
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6620-27,Recruiting,CC-CUS-Am,Customer Success,Americas,,,Recruiting,Recruiting - Customer Success,Twilio,AP-202502-102696,0,0,,4654.02,,,4695.22,-41.20,91.26,,11,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: Twilio
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6620-16,Recruiting,CC-OPE-La,Operations,LatAm,,,Recruiting,Recruiting - Operations,,AP-202502-102697,0,0,,4159.70,,,4196.52,-36.82,81.56,,12,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6620-26,Recruiting,CC-DAT-EM,Data Platform,EMEA,,,Recruiting,Recruiting - Data Platform,Intercom,AP-202502-102698,0,0,,1429.05,,,1441.70,-12.65,28.02,,41,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: Intercom
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6625-45,Training,CC-ENG-AP,Engineering,APAC,,,Training,Training - Engineering,,AP-202502-102699,0,0,,87.51,,,88.29,-0.78,1.72,,32,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6625-24,Training,CC-CUS-EM,Customer Success,EMEA,,,Training,Training - Customer Success,Twilio,AP-202502-102700,0,0,,611.70,,,617.12,-5.42,11.99,,5,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: Twilio
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6700-90,Depreciation,CC-OPE-EM,Operations,EMEA,,,Depreciation,Depreciation - Operations,LinkedIn,AP-202502-102701,0,0,,720.43,,,726.80,-6.37,14.13,,1,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: LinkedIn
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6700-45,Depreciation,CC-SAL-Am,Sales,Americas,,,Depreciation,Depreciation - Sales,Google Cloud,AP-202502-102702,0,0,,707.57,,,713.83,-6.26,13.87,,45,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: Google Cloud
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6700-66,Depreciation,CC-SAL-EM,Sales,EMEA,,,Depreciation,Depreciation - Sales,LinkedIn,AP-202502-102703,0,0,,427.01,,,430.79,-3.78,8.37,,32,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: LinkedIn
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6710-26,Amortization,CC-MAR-AP,Marketing,APAC,,,Amortization,Amortization - Marketing,Google Cloud,AP-202502-102704,0,0,,2251.44,,,2271.38,-19.94,44.15,,33,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: Google Cloud
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6710-16,Amortization,CC-PRO-La,Product,LatAm,,,Amortization,Amortization - Product,,AP-202502-102705,0,0,,336.71,,,339.69,-2.98,6.6,,27,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6710-97,Amortization,CC-CUS-La,Customer Success,LatAm,,,Amortization,Amortization - Customer Success,,AP-202502-102706,0,0,,2318.48,,,2339.01,-20.53,45.46,,4,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6800-84,Bank Fees,CC-PEO-La,People Ops,LatAm,,,Bank Fees,Bank Fees - People Ops,Okta,AP-202502-102707,0,0,,3040.71,,,3067.63,-26.92,59.62,,7,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: Okta
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6800-19,Bank Fees,CC-SEC-EM,Security,EMEA,,,Bank Fees,Bank Fees - Security,,AP-202502-102708,0,0,,2528.96,,,2551.35,-22.39,49.59,,44,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6800-63,Bank Fees,CC-ENG-EM,Engineering,EMEA,,,Bank Fees,Bank Fees - Engineering,Salesforce,AP-202502-102709,0,0,,3974.53,,,4009.71,-35.18,77.93,,44,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: Salesforce
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6810-37,Bad Debt,CC-ENG-EM,Engineering,EMEA,,,Bad Debt,Bad Debt - Engineering,Twilio,AP-202502-102710,0,0,,4765.72,,,4807.91,-42.19,93.45,,8,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: Twilio
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6810-79,Bad Debt,CC-ENG-AP,Engineering,APAC,,,Bad Debt,Bad Debt - Engineering,,AP-202502-102711,0,0,,360.63,,,363.82,-3.19,7.07,,18,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6810-82,Bad Debt,CC-PRO-La,Product,LatAm,,,Bad Debt,Bad Debt - Product,LinkedIn,AP-202502-102712,0,0,,1454.34,,,1467.21,-12.87,28.52,,6,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: LinkedIn
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6810-74,Bad Debt,CC-MAR-Am,Marketing,Americas,,,Bad Debt,Bad Debt - Marketing,AWS,AP-202502-102713,0,0,,4214.80,,,4252.11,-37.31,82.64,,4,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: AWS
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6999-59,Miscellaneous,CC-FIN-La,Finance,LatAm,,,Miscellaneous,Miscellaneous - Finance,Google Cloud,AP-202502-102714,0,0,,166.57,,,168.05,-1.48,3.27,,15,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: Google Cloud
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6999-83,Miscellaneous,CC-OPE-La,Operations,LatAm,,,Miscellaneous,Miscellaneous - Operations,Salesforce,AP-202502-102715,0,0,,363.13,,,366.35,-3.22,7.12,,33,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: Salesforce
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6999-84,Miscellaneous,CC-FIN-AP,Finance,APAC,,,Miscellaneous,Miscellaneous - Finance,Atlassian,AP-202502-102716,0,0,,397.63,,,401.15,-3.52,7.8,,19,,,,,,,,,,,,NetSuite,2025-02-28,accounting@novastack.io,Vendor: Atlassian
2025-02-01,2025,2025-Q1,2,NovaStack Analytics Inc.,NS-CONSOL,USD,KPI_SNAPSHOT,STAT-001,Monthly KPIs,CC-EXEC,Consolidated,Global,All,All,,,,,0,0,0,,176639.06,114694.10,,,,51,,189,2.02,108.6,2.05,75.98,14138.50,168616.22,85232.09,66.0,19.6,14.4,Looker,2025-02-28,bi@novastack.io,Consolidated KPI row — not included in GL roll-up
2025-03-01,2025,2025-Q1,3,NovaStack Analytics Inc.,NS-US-01,USD,REVENUE_DETAIL,4000,Subscription Revenue,CC-CUS-EM,Customer Success,EMEA,Platform Core,Mid-Market,,Platform Core,,REV-202503-102717,57293.21,10991.85,,,60188.67,,,-2895.46,,,186,,,,,,,,,,,,NetSuite,2025-03-28,fp&a@novastack.io,
2025-03-01,2025,2025-Q1,3,NovaStack Analytics Inc.,NS-US-01,USD,REVENUE_DETAIL,4000,Subscription Revenue,CC-CUS-EM,Customer Success,EMEA,Analytics Pro,Mid-Market,,Analytics Pro,,REV-202503-102718,23237.27,8697.38,,,24411.62,,,-1174.35,,,342,,,,,,,,,,,,NetSuite,2025-03-28,fp&a@novastack.io,
2025-03-01,2025,2025-Q1,3,NovaStack Analytics Inc.,NS-US-01,USD,REVENUE_DETAIL,4000,Subscription Revenue,CC-SAL-AP,Sales,APAC,Insights Add-on,Enterprise,,Insights Add-on,,REV-202503-102719,11653.60,5268.36,,,12242.54,,,-588.94,,,195,,,,,,,,,,,,NetSuite,2025-03-28,fp&a@novastack.io,
2025-03-01,2025,2025-Q1,3,NovaStack Analytics Inc.,NS-US-01,USD,REVENUE_DETAIL,4000,Subscription Revenue,CC-SAL-La,Sales,LatAm,API Usage,SMB,,API Usage,,REV-202503-102720,18171.77,4632.56,,,19090.13,,,-918.36,,,460,,,,,,,,,,,,NetSuite,2025-03-28,fp&a@novastack.io,
2025-03-01,2025,2025-Q1,3,NovaStack Analytics Inc.,NS-US-01,USD,REVENUE_DETAIL,4000,Subscription Revenue,CC-PRO-AP,Product,APAC,Professional Services,Mid-Market,,Professional Services,,REV-202503-102721,45713.51,9263.85,,,48023.76,,,-2310.25,,,455,,,,,,,,,,,,NetSuite,2025-03-28,fp&a@novastack.io,
2025-03-01,2025,2025-Q1,3,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6100-68,Payroll & Benefits,CC-MAR-EM,Marketing,EMEA,,,Payroll & Benefits,Payroll & Benefits - Marketing,Atlassian,AP-202503-102722,0,0,,1691.38,,,1713.95,-22.57,32.53,3,24,,,,,,,,,,,,NetSuite,2025-03-28,accounting@novastack.io,Vendor: Atlassian
2025-03-01,2025,2025-Q1,3,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6100-38,Payroll & Benefits,CC-LEG-Am,Legal,Americas,,,Payroll & Benefits,Payroll & Benefits - Legal,WeWork,AP-202503-102723,0,0,,2851.06,,,2889.10,-38.04,54.83,4,17,,,,,,,,,,,,NetSuite,2025-03-28,accounting@novastack.io,Vendor: WeWork
2025-03-01,2025,2025-Q1,3,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6105-56,Contractors,CC-OPE-EM,Operations,EMEA,,,Contractors,Contractors - Operations,,AP-202503-102724,0,0,,2531.95,,,2565.72,-33.77,48.69,,43,,,,,,,,,,,,NetSuite,2025-03-28,accounting@novastack.io,
2025-03-01,2025,2025-Q1,3,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6105-44,Contractors,CC-DAT-La,Data Platform,LatAm,,,Contractors,Contractors - Data Platform,Snowflake,AP-202503-102725,0,0,,92.64,,,93.87,-1.23,1.78,,24,,,,,,,,,,,,NetSuite,2025-03-28,accounting@novastack.io,Vendor: Snowflake
2025-03-01,2025,2025-Q1,3,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6200-61,Sales Commissions,CC-LEG-AP,Legal,APAC,,,Sales Commissions,Sales Commissions - Legal,Deloitte,AP-202503-102726,0,0,,2309.34,,,2340.15,-30.81,44.41,,38,,,,,,,,,,,,NetSuite,2025-03-28,accounting@novastack.io,Vendor: Deloitte
2025-03-01,2025,2025-Q1,3,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6200-35,Sales Commissions,CC-OPE-AP,Operations,APAC,,,Sales Commissions,Sales Commissions - Operations,Datadog,AP-202503-102727,0,0,,1158.30,,,1173.75,-15.45,22.27,,24,,,,,,,,,,,,NetSuite,2025-03-28,accounting@novastack.io,Vendor: Datadog
2025-03-01,2025,2025-Q1,3,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6200-44,Sales Commissions,CC-MAR-La,Marketing,LatAm,,,Sales Commissions,Sales Commissions - Marketing,Stripe,AP-202503-102728,0,0,,2046.67,,,2073.97,-27.30,39.36,,26,,,,,,,,,,,,NetSuite,2025-03-28,accounting@novastack.io,Vendor: Stripe
2025-03-01,2025,2025-Q1,3,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6210-45,Paid Media,CC-PRO-La,Product,LatAm,,,Paid Media,Paid Media - Product,,AP-202503-102729,0,0,,381.13,,,386.22,-5.09,7.33,,9,,,,,,,,,,,,NetSuite,2025-03-28,accounting@novastack.io,
2025-03-01,2025,2025-Q1,3,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6210-57,Paid Media,CC-PRO-EM,Product,EMEA,,,Paid Media,Paid Media - Product,,AP-202503-102730,0,0,,243.39,,,246.63,-3.24,4.68,,2,,,,,,,,,,,,NetSuite,2025-03-28,accounting@novastack.io,
2025-03-01,2025,2025-Q1,3,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6210-49,Paid Media,CC-DAT-Am,Data Platform,Americas,,,Paid Media,Paid Media - Data Platform,Notion,AP-202503-102731,0,0,,205.79,,,208.53,-2.74,3.96,,33,,,,,,,,,,,,NetSuite,2025-03-28,accounting@novastack.io,Vendor: Notion
2025-03-01,2025,2025-Q1,3,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6215-57,Events & Sponsorships,CC-FIN-EM,Finance,EMEA,,,Events & Sponsorships,Events & Sponsorships - Finance,,AP-202503-102732,0,0,,3432.96,,,3478.76,-45.80,66.02,,37,,,,,,,,,,,,NetSuite,2025-03-28,accounting@novastack.io,
2025-03-01,2025,2025-Q1,3,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6215-67,Events & Sponsorships,CC-FIN-La,Finance,LatAm,,,Events & Sponsorships,Events & Sponsorships - Finance,,AP-202503-102733,0,0,,781.02,,,791.44,-10.42,15.02,,12,,,,,,,,,,,,NetSuite,2025-03-28,accounting@novastack.io,
2025-03-01,2025,2025-Q1,3,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6300-57,Software Subscriptions,CC-PEO-AP,People Ops,APAC,,,Software Subscriptions,Software Subscriptions - People Ops,,AP-202503-102734,0,0,,3281.21,,,3324.98,-43.77,63.1,,38,,,,,,,,,,,,NetSuite,2025-03-28,accounting@novastack.io,
2025-03-01,2025,2025-Q1,3,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6300-25,Software Subscriptions,CC-PRO-AP,Product,APAC,,,Software Subscriptions,Software Subscriptions - Product,,AP-202503-102735,0,0,,920.91,,,933.19,-12.28,17.71,,19,,,,,,,,,,,,NetSuite,2025-03-28,accounting@novastack.io,
2025-03-01,2025,2025-Q1,3,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6310-30,Cloud Hosting,CC-LEG-EM,Legal,EMEA,,,Cloud Hosting,Cloud Hosting - Legal,,AP-202503-102736,0,0,,3710.09,,,3759.59,-49.50,71.35,,27,,,,,,,,,,,,NetSuite,2025-03-28,accounting@novastack.io,
2025-03-01,2025,2025-Q1,3,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6310-37,Cloud Hosting,CC-PRO-AP,Product,APAC,,,Cloud Hosting,Cloud Hosting - Product,Atlassian,AP-202503-102737,0,0,,3546.33,,,3593.64,-47.31,68.2,,4,,,,,,,,,,,,NetSuite,2025-03-28,accounting@novastack.io,Vendor: Atlassian
2025-03-01,2025,2025-Q1,3,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6315-13,Customer Support Tools,CC-MAR-Am,Marketing,Americas,,,Customer Support Tools,Customer Support Tools - Marketing,AWS,AP-202503-102738,0,0,,117.07,,,118.63,-1.56,2.25,,35,,,,,,,,,,,,NetSuite,2025-03-28,accounting@novastack.io,Vendor: AWS
2025-03-01,2025,2025-Q1,3,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6315-55,Customer Support Tools,CC-LEG-Am,Legal,Americas,,,Customer Support Tools,Customer Support Tools - Legal,Twilio,AP-202503-102739,0,0,,45.46,,,46.07,-0.61,0.87,,11,,,,,,,,,,,,NetSuite,2025-03-28,accounting@novastack.io,Vendor: Twilio
2025-03-01,2025,2025-Q1,3,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6315-80,Customer Support Tools,CC-SAL-Am,Sales,Americas,,,Customer Support Tools,Customer Support Tools - Sales,,AP-202503-102740,0,0,,159.17,,,161.29,-2.12,3.06,,29,,,,,,,,,,,,NetSuite,2025-03-28,accounting@novastack.io,
2025-03-01,2025,2025-Q1,3,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6400-94,R&D Contractors,CC-G&A-EM,G&A,EMEA,,,R&D Contractors,R&D Contractors - G&A,,AP-202503-102741,0,0,,3742.26,,,3792.18,-49.92,71.97,,18,,,,,,,,,,,,NetSuite,2025-03-28,accounting@novastack.io,
2025-03-01,2025,2025-Q1,3,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6400-68,R&D Contractors,CC-OPE-EM,Operations,EMEA,,,R&D Contractors,R&D Contractors - Operations,Twilio,AP-202503-102742,0,0,,2275.14,,,2305.49,-30.35,43.75,,17,,,,,,,,,,,,NetSuite,2025-03-28,accounting@novastack.io,Vendor: Twilio
2025-03-01,2025,2025-Q1,3,NovaStack Analytics Inc.,NS-US-01,USD,OPEX_GL,6500-92,Legal & Compliance,CC-ENG-Am,Engineering,Americas,,,Legal & Compliance,Legal & Compliance - Engineering,Gusto,AP-202503-102743,0,0,,3018.34,,,3058.61,-40.27,58.05,,44,,,,,,,,,,,,NetSuite,2025-03-28,accounting@novastack.io,Vendor: Gusto
